customer_id,full_name,birth_date,gender,email,join_date,last_purchase,total_spent,membership_tier,discount_used,product_rating,address,phone_number,loyalty_points,purchase_frequency
CUST16017,Cynthia Fisher,1994-11-07,nan,kimberly55@example.org,2025-03-26,2025-03-25,325.11,,No,4,"20326 Denise Hills, Pamelashire, IN 25597",,1195,Daily
CUST16018,Jill Reed,1994-06-17,Female,staciereeves@example.com,2024-07-23,2025-02-08,212.04,Bronze,1,5 stars,"73728 Fitzgerald Park, New Hectorstad, MT 14175",,3097,Yearly
CUST16019,Julie Pugh DVM,2006-06-23,M,daniellesmith@example.net,2022-04-30,2024-12-07,243.17,silver,No,5 stars,"865 Alex Stravenue, Elizabethstad, MI 97993",217-638-4935x90166,1358,Monthly
CUST16020,Joanne Bridges,1979-07-04,M,christensencynthia@example.org,2022-01-10,2025-01-30,317.21,silver,1,5,"7667 Austin Spur Suite 130, Macdonaldside, GA 97877",,747,Yearly
CUST16021,Maria Morton,1990-02-23,Female,elizabeth66@example.net,2022-04-09,2024-08-20,894.88,Bronze,nan,N/A,"2879 Douglas Mills Suite 599, South Bradleymouth, GA 39966",123-456,4715,Yearly
CUST16022,William Sherman,1951-09-14,f,danjohnson@example.org,2020-05-19,2024-11-14,491.02,GOLD,N,5,"949 Nguyen Locks Apt. 744, Holtborough, MD 70749",6258681908,2077,
CUST16023,Robert Green,1975-08-02,m,lewiskenneth@example.com,2020-08-24,2024-04-25,65.76,Silver,True,5 stars,"649 tracy isle, south melissahaven, as 96480",001-606-503-2053x373,4806 points,
CUST16024,Riley Garcia,1953-01-29,Male,lewiskevin@example.com,2021-08-18,2025-02-21,1193.14,Bronze,True,1,"1914 Harris Lakes Suite 530, Lake Jade, IA 89315",+1-263-434-2906x259,4324,Yearly
CUST16025,Cynthia Mayer,1971-07-14,m,hebertdeborah@example.org,2025-01-27,2024-10-22,157.95,Silver,No,Unknown,"02959 Hoffman Villages Apt. 557, West Davidmouth, NJ 63641",(432)261-9574x104,2639,
CUST16026,KAREN WILLIAMS,1996-06-05,Male,sanchezbryan@example.com,2020-12-04,2025-02-12,322.75,GOLD,Y,5,"4429 Nicholas Burgs, South Roberta, IL 34052",(858)839-8965x95522,3194 points,daily
CUST16027,Eric Ruiz,2004-04-15,Female,jeffreyfarrell@example.org,2023-09-05,2024-11-30,893.04,Silver,Yes,5,"99117 Zachary Freeway Suite 154, West Amanda, DC 77984",978.402.3102,4330,Yearly
CUST16028,LUIS HANEY,1957-10-06,M,nicole35@example.net,2025-03-29,2024-11-17,624.54,gold,Y,5 stars,"7615 Jeff Expressway Apt. 099, Walkerborough, DC 14801",350.912.9151x4712,3514,
CUST16029,Julia Brewer,1982-08-05,f,,2022-02-04,2024-09-30,359.02,Silver,True,5 stars,"31768 wright street suite 768, east michaeltown, ar 11943",+1-481-854-1533x59414,869,Weekly
CUST16030,DAWN MENDEZ,1945-08-07,M,urogers@example.org,2023-09-02,2025-01-10,130.59,gold,nan,Unknown,"880 Jeremy Throughway Apt. 318, Bauerville, FM 21245",872-541-0905,4053,
CUST16031,James Fisher,1963-06-28,m,,Invalid Date,2025-01-16,209.99,bronze,Yes,4,"64811 Devin Alley Apt. 633, Lisabury, UT 99077",001-413-496-4682x76655,837 points,Monthly
CUST16032,Jamie Garrett,1955-12-20,M,ehurst@example.net,2021-05-30,2024-05-29,228.05,Gold,False,4,"46660 Cox Square, Haasberg, KY 20932",123-456,659,Daily
CUST16033,David Jones,1997-10-29,Female,ryan82@example.com,2024-10-29,,502.11,Silver,No,3,"1375 Angela Keys, Sarahburgh, DE 83150",001-843-406-3600,3268,weekly
CUST16034,Taylor Love,1979-06-03,f,john73@example.com,2024-02-22,2025-02-04,557.32,Bronze,False,nan,"USS Massey, FPO AA 76772",279.744.8437x672,3274,
CUST16035,Sarah White,1987-03-23,m,jasonowens@example.com,Invalid Date,2024-11-13,455.4,gold,False,Unknown,"425 Hill Dale Apt. 856, North Lonnieview, SC 34133",452.318.1989,1153,
CUST16036,DAVID WILSON,1972-09-14,f,jessica41@example.net,2021-02-19,2024-06-28,488.24,GOLD,Yes,5,"31754 Simon Circles Apt. 892, Bryantburgh, VI 34600",808.713.2829x422,2695,daily
CUST16037,MRS. MICHELE BARRERA,2006-11-01,nan,invalid_email@,2023-05-10,2025-04-05,184.78,GOLD,True,Unknown,"222 Stephanie Roads, Ashleyborough, KS 55964",001-635-333-6710x23338,1671,Monthly
CUST16038,Christy Cruz,1955-04-28,Male,gfields@example.org,2022-01-28,2024-11-03,587.94,Gold,No,5 stars,"Unit 8622 Box 5064, DPO AP 14718",,196,Monthly
CUST16039,Candace Brown,1995-06-16,M,qdelgado@example.com,02/18/2024,2024-10-11,884.16,bronze,Yes,5,"43418 Hernandez Junctions, Kanemouth, MH 09643",001-521-703-1432x2321,63,Yearly
CUST16040,ERICA WILLIAMS,1951-09-01,f,hannahroberts@example.org,08/08/2024,2025-04-04,451.16,Gold,nan,nan,"539 Garrett Vista Suite 492, Hodgeton, GU 74582",554.472.4683,2083,
CUST16041,David Baird,1973-08-20,F,rachel03@example.net,2025-01-18,2024-05-25,445.31,Silver,False,nan,"5050 Coleman Lakes, New Terranceport, ND 15382",,2638,Daily
CUST16042,Willie Marks,1976-05-27,nan,kristy79@example.net,2024-06-02,2024-06-17,524.9,Bronze,Yes,Unknown,"509 Johnson Mount Apt. 413, Timothyville, FL 32128",123-456,2736,Monthly
CUST16043,Lauren Cannon,2002-07-19,M,vrichards@example.net,2023-11-26,2025-01-04,835.46,Silver,nan,3,"USNV Lee, FPO AA 89613",+1-828-483-9074,2128,Weekly
CUST16044,Robert Morales,1980-01-29,Male,kristenweiss@example.net,2022-02-04,2025-03-07,231.58,silver,nan,nan,"6505 Joseph River Suite 131, Clarkburgh, NY 58335",,3788,
CUST16045,Robert Moses,1973-05-12,f,whiteadam@example.org,03/23/2022,2024-11-14,935.25,,1,5 stars,"3062 jeffrey rue apt. 328, dominguezville, oh 08530",426-479-8581x19602,618,Daily
CUST16046,TROY BARNES,1957-04-12,m,creed@example.com,2023-12-12,2025-03-20,626.37,Gold,nan,nan,"075 Jill Squares Apt. 141, East Ann, SC 22468",,4847,Weekly
CUST16047,Tara Gardner,1967-02-19,Male,ryan28@example.net,2021-11-23,2024-08-10,508.6,silver,Yes,1,"8027 Parker Drive, West Wandaland, OH 48029",702-982-2433x04829,-2798,daily
CUST16048,Lauren Jackson,1972-12-02,F,bflores@example.net,2022-04-30,2024-07-10,863.97,silver,Y,1,"640 Williams Mill Apt. 148, Diamondville, DC 26293",+1-204-927-9949,4474,
CUST16049,Shelly Hall,1978-03-13,f,tschaefer@example.org,2021-03-12,,145.38,gold,0,5 stars,"49864 Pierce Crescent Suite 409, Ashleeville, IL 90092",405-424-1363x59452,1645,Monthly
CUST16050,Stacy Mendez,1982-12-15,U,,2023-03-09,2025-01-13,656.61,GOLD,Y,4,"5530 Patel Mount Apt. 594, East Nicole, AZ 46013",693.816.4032,588,daily
CUST16051,Lindsay Jones,2002-08-12,U,marcopatton@example.org,2021-10-27,2024-08-28,629.09,silver,0,5,"4498 Keller River Suite 360, South Marissahaven, MO 98214",001-323-377-4395x9717,1532,
CUST16052,Kelly Nguyen,1962-03-30,Female,david47@example.net,2024-08-09,2024-11-17,219.36,Gold,Y,5,"USCGC Green, FPO AA 11629",123-456,1672,Weekly
CUST16053,Laura Ward,1958-05-04,M,jamesblackburn@example.com,2023-01-27,2024-05-28,638.19,Gold,N,3,"4195 Boone Freeway Apt. 673, Lake Kimberlyhaven, MP 73587",830-459-0589x3849,4910,daily
CUST16054,Thomas Harrison,1969-02-01,m,abigailcastro@example.net,2023-12-13,2024-11-14,584.99,,N,nan,"515 Peck Landing Suite 502, New Carlosborough, OR 18175",958.787.2382x58735,1257,
CUST16055,Scott Ramirez,1978-11-21,Female,crosbyedwin@example.org,2021-08-05,2024-05-28,446.38,,True,1,"Unit 0577 Box 3546, DPO AA 54950",123-456,106,Weekly
CUST16056,Brandon Copeland,1971-01-16,f,julie14@example.com,2023-09-08,2025-01-17,758.85,,N,5 stars,"92511 Coleman Light Suite 110, East Tammystad, MD 07464",(291)903-9717x1444,4549 points,
CUST16057,Mary Taylor,1944-08-03,U,rachelwilson@example.com,Invalid Date,2024-11-05,328.47,Bronze,1,2,"USS Brown, FPO AP 33108",,1658,
CUST16058,Brittany Carrillo,1990-09-04,U,simmonsjessica@example.com,2021-07-26,2025-03-07,581.1,Silver,N,2,"8002 Brandon Mountain Suite 352, Smithhaven, IL 48891",123-456,1618 points,Yearly
CUST16059,CHRISTOPHER RAMOS,1950-09-14,U,invalid_email@,Invalid Date,2025-02-04,460.5,Bronze,Yes,nan,"00714 Chase Freeway, Christopherport, UT 71981",999.414.8575,3246,Yearly
CUST16060,THOMAS JACKSON,1953-04-27,f,wilsonjessica@example.net,2024-03-08,2024-08-27,315.59,Bronze,True,2,"76810 Allen Harbors Apt. 884, Port Michele, ID 76165",001-832-386-2015x59001,4427,daily
CUST16061,Julie Smith,1954-03-20,U,diana42@example.com,2022-10-18,2025-02-16,21283.0777,GOLD,0,nan,"309 Lisa Field, West Melissa, CO 01479",,1574,weekly
CUST16062,Janet Glover,1945-06-27,Male,sarah61@example.com,2023-09-30,2024-08-18,437.68,Silver,False,Unknown,"1949 Colin Terrace, South Karen, UT 13674",001-797-706-2567x5387,2437,weekly
CUST16063,Dawn Hess,1989-12-04,nan,elizabeth56@example.org,2021-07-26,2025-03-23,58.1,Gold,N,N/A,"86073 Michelle Trail, Johnston, DE 60623",123-456,1443,Weekly
CUST16064,Kelly Nichols,1962-11-10,f,riveraadam@example.org,2020-10-13,2024-12-30,40.32,gold,N,Unknown,"731 Mendoza Stream, East Shawn, AS 79366",001-487-694-6323x5313,445,Monthly
CUST16065,Debra Taylor,1987-07-14,m,tanner98@example.com,Invalid Date,2024-07-28,736.72,GOLD,Yes,nan,"9287 diana course, port ashleyland, pr 94034",,2851,
CUST16066,Kathy Johnson,1996-09-30,nan,fdelacruz@example.org,2021-11-01,2024-04-30,133.82,,Yes,nan,"69998 Bennett Junctions, Rachelshire, NM 10903",375-667-6050,1182,Daily
CUST16067,Ashley Walker,1984-11-05,Female,gpierce@example.net,2025-03-08,2024-12-08,583.82,,Y,3,"73960 Mann Bridge Suite 626, Port Savannahmouth, GA 06511",2546300454,4775,daily
CUST16068,Christina Sawyer,1968-08-23,m,annettestevens@example.net,2023-08-10,2024-08-28,516.49,,N,1,"26260 Watkins Loaf Suite 030, Jamesland, AS 16962",,3131,Monthly
CUST16069,Tracy Hill,1980-10-02,nan,fmassey@example.com,11/11/2023,2024-12-20,389.44,silver,N,Unknown,"78101 Luke Stravenue Apt. 263, Hernandezbury, MP 78100",001-916-868-5537,3932,
CUST16070,Michael Harris,1980-06-16,F,brandyblack@example.net,Invalid Date,2024-12-08,1087,,No,4,"884 Scott Springs, East Brenda, SD 02506",259-531-4377,479,Weekly
CUST16071,JOSHUA NELSON,1999-08-08,U,mariodaniel@example.com,2021-02-24,2024-04-29,553.9,gold,nan,5,"809 Scott Mills, New Joshuaport, CA 29010",280.708.7789x187,2794,
CUST16072,Eric Arnold,1982-07-02,F,pboone@example.org,2020-06-05,,726.69,silver,0,5 stars,"490 King Dam Suite 541, New Annaborough, KS 22141",123-456,2596,Weekly
CUST16073,Kimberly Douglas,1980-01-15,M,jonathanfoster@example.org,2021-06-11,2024-06-10,585.44,,Y,5 stars,"012 Robert Orchard Apt. 122, West Ricky, MO 70600",417.433.8948x04944,1274,daily
CUST16074,Joseph Rice,1994-11-19,M,pchristensen@example.net,2024-02-03,2024-10-26,430.54,Silver,No,N/A,"5406 Amanda Glens Apt. 078, East Joelmouth, FL 35825",928.241.8701,4753,
CUST16075,Gregory Hill,1984-05-04,nan,smithjeffrey@example.net,05/04/2024,,494.27,Silver,Yes,3,"5060 Amanda Trace, South Adambury, CA 58467",+1-595-230-4307x8285,985,Monthly
CUST16076,Rachel Hoffman,1961-03-10,F,adamboyd@example.net,Invalid Date,2025-02-05,937.56,Bronze,nan,2,"436 Pierce Tunnel, New Debra, ME 09280",303-778-4241x4751,401,weekly
CUST16077,Jessica Morris,2001-04-18,f,yolandamills@example.net,2022-03-30,2025-01-21,826.43,bronze,True,nan,"97075 Richard Court Apt. 119, New Dwayne, NJ 39663",,1953 points,daily
CUST16078,Sarah Smith,1994-02-10,m,mayosarah@example.org,2024-02-23,,1085.6,bronze,0,2,"Unit 1027 Box 0196, DPO AP 95732",,309 points,Yearly
CUST16079,Jessica May,1995-11-05,F,sheri90@example.net,2021-07-22,2024-07-01,566.49,Silver,N,nan,"533 pitts trail apt. 387, jenniferview, ca 44817",837.471.4993x33354,1401,
CUST16080,Richard Lawson,1987-01-11,M,thompsonlisa@example.com,2022-03-19,2024-09-21,236.92,silver,No,4,"PSC 6483, Box 6000, APO AE 05679",001-332-984-0554x131,1310,Weekly
CUST16081,Daniel Hill,1954-05-24,F,atkinsonjoyce@example.net,2022-05-18,2024-12-27,367.84,bronze,True,1,"839 Jones Loaf, Gentrystad, PW 46408",,3411,
CUST16082,JENNIFER DAVID,1955-04-20,f,wwright@example.org,09/08/2024,2024-12-01,143.67,gold,0,3,"8954 Marissa Key, North Amanda, AS 22664",2933246267,2907,Yearly
CUST16083,Michael West,2001-12-07,F,gutierrezmegan@example.org,2021-01-10,2024-04-20,730.11,GOLD,False,2,"2985 Gabrielle Union Apt. 954, Lake Timothy, NE 33009",275.226.9670,3651,daily
CUST16084,Jason Greer,1968-01-09,m,irich@example.com,2022-02-27,2025-02-20,324.23,gold,0,4,"USNV Francis, FPO AP 54262",,3015,Weekly
CUST16085,John Petersen,1972-11-05,Female,apierce@example.com,2021-02-11,2025-03-28,416.6,gold,Y,2,"229 Hudson Fords, Kingmouth, MD 06048",(466)354-3992,4991,weekly
CUST16086,Ricky Lewis,1993-06-30,f,steven13@example.org,2023-06-13,2024-05-04,1239.13,bronze,True,5 stars,"407 Beasley Estates Suite 122, South Chelseyfort, SC 38447",880-320-8332x187,1233,weekly
CUST16087,Zachary Miller,1946-09-20,M,christophersmith@example.org,2025-01-13,2025-03-31,328.82,GOLD,No,1,"2231 Jackson Land, Websterview, PW 96308",,61,daily
CUST16088,William Randolph,1991-01-09,m,hammondkarl@example.com,2021-11-13,2024-09-15,327.02,gold,Y,5,"71260 Houston Falls, West Raymond, IA 90406",+1-788-925-1555,3150,weekly
CUST16089,Karen Hartman,1962-05-12,F,christinejacobs@example.org,2020-11-16,2024-11-25,1001.48,Bronze,1,nan,"521 Obrien Crossroad Suite 247, Port Justinview, IN 80429",001-901-971-7145x56211,4358 points,Daily
CUST16090,Timothy Green,1970-09-08,F,bentleydaniel@example.net,2022-08-09,2024-09-23,137.52,bronze,Yes,1,"60891 Janice Inlet Apt. 477, Jonesshire, MN 85906",2704079974,879,Monthly
CUST16091,Dustin Turner,1965-05-12,Female,ewalker@example.org,2023-02-17,2024-04-16,840.98,gold,0,4,"USS Fox, FPO AA 15096",907-327-9964x6648,-1182,
CUST16092,PAM RUBIO,1982-02-01,M,mblack@example.net,2022-09-04,2024-05-15,323.77,silver,True,2,"Unit 3319 Box 2564, DPO AP 98033",+1-501-686-3047x354,4350,Weekly
CUST16093,Eric Sims,1981-06-24,M,rjohnson@example.net,2020-05-09,2024-09-01,102.86,,No,2,"33690 Lorraine Skyway Suite 669, Lambview, NE 96049",001-204-975-9946x016,863,
CUST16094,JOSHUA TAYLOR,1956-04-23,Male,michael29@example.com,2020-12-11,2025-01-25,1011.72,,Y,5,"86714 Tiffany Cape Suite 176, Smithmouth, ME 01607",260-589-9761x345,4135,
CUST16095,Kristen Brown,1966-12-23,M,dale77@example.com,2021-03-13,,776.93,Bronze,N,2,"76719 Hardy Divide Apt. 585, Port Reneeland, AS 61325",+1-921-800-0431,2386,
CUST16096,Paula Logan,1993-06-21,Female,vanessalewis@example.net,2020-04-29,2025-03-21,776,GOLD,No,5,"05878 Ward Grove, Brandonmouth, TX 96206",001-637-772-3634x5066,3047 points,weekly
CUST16097,Brian Howell,1980-09-27,U,coopereric@example.net,09/18/2023,,610.3,Bronze,True,1,"79174 Hoffman Square, North Matthewville, RI 09250",,192,Weekly
CUST16098,Charles Phelps,1996-10-15,Male,wendycarter@example.net,05/03/2022,2025-04-02,679.73,bronze,1,5,"079 Myers Hollow, South Jonathan, NJ 28836",(783)704-0548x82916,24,Yearly
CUST16099,STANLEY RAMIREZ,1970-09-16,Male,angela73@example.com,2023-09-14,2025-02-10,130.35,Bronze,nan,3,"Unit 4196 Box 4522, DPO AA 98562",563-493-9895,3366,Daily
CUST16100,Michael Parker,1971-07-08,F,william02@example.com,2023-04-09,2025-02-17,533.48,Silver,Yes,2,"PSC 4985, Box 5298, APO AA 34020",692.748.3214x789,4871 points,Yearly
CUST16101,Martha Munoz,1980-04-22,F,mooreroger@example.com,2021-02-12,,221.37,Bronze,False,4,"315 Hooper Port, West Jeffreybury, OK 72005",001-965-639-7728x1976,652,Monthly
CUST16102,BONNIE CARPENTER,1993-09-24,M,bburke@example.com,2022-07-16,2025-03-13,83.32,silver,False,1,"8738 Alison Expressway, Allisonfort, MD 26817",001-689-925-2135,1217,daily
CUST16103,Nicole Alexander,2002-06-26,Male,davisandrew@example.net,2021-06-25,2024-07-09,623.29,GOLD,Yes,3,"PSC 7190, Box 9319, APO AE 19668",234-481-6413,2924 points,Daily
CUST16104,Nicholas Robbins,1981-01-19,nan,wandaflores@example.org,2021-04-23,,847.44,bronze,No,1,"71599 Taylor Crossing Suite 722, Russellmouth, HI 77104",+1-812-727-3627x72185,923 points,Yearly
CUST16105,Gregory Wilson,1976-12-21,F,wesley91@example.org,2023-06-14,2025-01-12,384.99,bronze,0,Unknown,"5530 Pierce Forges Apt. 397, West Bryanstad, AS 21975",747-952-3058x0933,1313,
CUST16106,Mrs. Tara Davis,1984-08-13,Female,spenceralice@example.net,Invalid Date,2024-09-09,436.4,gold,False,5,"6949 Christopher Curve, Tylerland, GU 99544",(806)226-5294,1974,daily
CUST16107,Mark Ryan,1962-01-28,nan,bentonemily@example.net,2021-11-21,2025-03-17,158.55,GOLD,Yes,1,"7418 Kimberly Plains, East Davidchester, FM 87393",,3910,weekly
CUST16108,Dana Hill,1956-10-04,F,david31@example.org,2023-03-09,2025-03-03,502.17,Silver,False,2,"183 Hall Common, West Johntown, PR 71746",872-882-0770x1303,2653 points,
CUST16109,NATASHA JOHNSON,2004-07-30,f,danderson@example.org,06/05/2022,2025-02-27,728.02,gold,1,nan,"5117 Nicole Canyon Apt. 428, North Jameshaven, CO 07240",001-750-792-4160x095,2376,Monthly
CUST16110,Shane Meyer,2002-01-29,f,zachary09@example.net,2020-05-04,2024-07-12,737.46,Gold,No,N/A,"956 Andrew Square, New Rachaelland, IL 44136",374.946.3226,1298,Monthly
CUST16111,Samantha Lane,1968-07-12,F,daniel92@example.com,03/29/2023,,663.55,Silver,N,3,"653 Matthew Views, Susanmouth, GU 65242",+1-851-493-7956x36071,1558,weekly
CUST16112,Michael Spencer,1949-01-06,Male,lindseydelgado@example.org,2023-02-25,2024-05-30,314.47,GOLD,1,1,"358 Barron Heights, South Josephville, MO 77457",740.530.7029x0569,4620 points,Daily
CUST16113,Brian Carlson,2001-12-03,U,sullivanrebecca@example.com,2024-05-09,2024-05-13,304.96,silver,False,2,"176 Sanders Stream Apt. 090, Lake Codymouth, AZ 63484",+1-666-244-6221x7030,1500,weekly
CUST16114,Mr. Mark Rojas,2004-01-02,U,tracy93@example.com,2023-10-05,,738.62,Silver,0,N/A,"5212 Thompson Ferry Suite 421, South Anthonyside, NM 15402",+1-375-413-9027x4496,3998,Daily
CUST16115,John Riddle,1958-05-09,Male,erika48@example.net,2025-01-06,2024-10-07,743.6,Bronze,False,Unknown,"503 Barrett Squares, Scottshire, FL 85570",861-204-8120x55514,3399,weekly
CUST16116,YVONNE CHAN,1952-06-30,m,zjohnson@example.net,2022-11-06,2024-09-28,448.4,Silver,No,5,"8419 Mitchell Street Suite 854, West Johnmouth, GU 95693",001-882-999-1518x9363,4461,Weekly
CUST16117,Joshua Howard,1990-05-12,U,cassandra05@example.net,2023-02-22,2024-07-20,372.15,Bronze,Yes,4,"PSC 9722, Box 5111, APO AP 57986",+1-467-791-8850x8910,4570,Monthly
CUST16118,Melissa Pearson,1967-11-06,f,jessica62@example.net,2022-12-18,2024-12-30,850.17,gold,True,4,"560 Tracy Islands Apt. 559, Port Monicabury, KY 94693",780-524-8017x0005,3447,weekly
CUST16119,Shelly Brown,1947-05-20,Female,brian49@example.org,2023-06-02,2024-06-04,392.02,Silver,nan,5,"4222 Russell Run, New Rita, TX 46911",+1-446-512-5113x426,1933,Weekly
CUST16120,Ruth Flowers,1981-11-13,Male,amyanderson@example.com,12/09/2021,2025-02-04,723.78,Silver,No,N/A,"96854 Hines Drive, Sanchezhaven, CA 73899",729-547-3382,3477,daily
CUST16121,AMY GUERRA,1993-06-05,M,bbowen@example.com,2022-07-08,2025-03-04,458.95,silver,1,N/A,"18516 Katherine Summit, Norrisport, TX 34227",(324)794-2138x2297,4541 points,Daily
CUST16122,Jacob Wilson,1956-10-03,f,hallanthony@example.org,2023-06-11,2024-11-23,185.74,,nan,4,"37190 Lawson Spurs, Robertland, AL 84314",+1-826-643-0699,1459,Weekly
CUST16123,Lori Newton,1957-06-18,Female,pstewart@example.com,2022-11-14,2024-10-11,983.69,Gold,N,1,"73755 Paul Unions, New Brandonborough, GU 67719",610-558-6954x039,3919 points,Monthly
CUST16124,Jacqueline Holmes,1999-06-18,Female,,2020-04-14,2024-08-24,536.02,Silver,N,5,"001 Palmer Alley Apt. 689, Johnfort, CT 54314",,4889,
CUST16125,JONATHAN MORRIS,1970-02-03,Male,lisasalinas@example.org,Invalid Date,2025-03-02,286.78,gold,True,N/A,"886 jennifer plains, new maryport, md 18831",2812698794,3511 points,daily
CUST16126,Monique Glass,1954-06-24,Female,myersjeremy@example.org,2024-09-28,2024-11-28,82.76,Bronze,False,4,"USCGC Gonzalez, FPO AA 13773",323.935.4135,-4491,Daily
CUST16127,Jonathan Thomas DVM,1974-05-08,Male,roger71@example.com,2020-06-27,2024-12-14,113,,1,N/A,"46548 Andrew Falls, Port Angela, TN 52296",(495)946-1312x235,4047,Monthly
CUST16128,Kenneth Williams,1973-09-12,U,rubenwhite@example.org,Invalid Date,2024-09-01,388.13,gold,nan,Unknown,"97882 Heidi Stream Suite 925, West Steven, MH 37177",626.738.8606,1840,Yearly
CUST16129,Robert Boyd,1952-09-06,F,kristennewton@example.com,2025-01-23,2024-08-17,1077.54,GOLD,False,2,"7681 Day Ways Suite 640, Kristinaville, AZ 92055",211.339.3863,4071,daily
CUST16130,Olivia Snyder,1945-01-27,f,vhorn@example.com,2021-07-19,2024-07-04,324.6,bronze,Y,2,"356 Sanford Locks, Lake Barry, MS 46772",(281)313-1858,1675,daily
CUST16131,Karina Harris,1957-02-17,m,melissakirk@example.net,2022-08-25,,934.24,bronze,No,5,"127 May Canyon, Leeport, MS 62620",(520)448-5192x061,4707,Yearly
CUST16132,Mr. Kenneth Harrington,1950-01-10,F,robin16@example.com,2022-05-17,2024-08-07,460.77,silver,False,3,"45420 Kent Shoals Apt. 772, Port Derekside, NE 25003",+1-841-289-2345x30429,1627,Daily
CUST16133,Stephanie Cervantes,1968-04-20,f,sparksdeborah@example.net,11/09/2024,2024-12-07,145.65,bronze,nan,4,"154 Nichols Inlet Apt. 451, Timothyview, MH 28918",830-977-5622,3707,
CUST16134,James Hughes,1950-07-20,Male,sean31@example.net,2020-10-16,2025-02-11,358.04,Silver,Y,1,"461 French Ridges Suite 111, Sandraburgh, IL 43241",,434,Monthly
CUST16135,Catherine Harmon,1967-08-02,f,kaylarodriguez@example.net,2025-03-19,2024-12-19,115.7,GOLD,N,4,"348 William Circles Suite 660, Chasehaven, PA 69297",123-456,1259,weekly
CUST16136,Barry Jones,2002-10-20,U,kimberly13@example.org,2022-04-02,2025-02-21,243.21,Gold,Y,4,"0460 Becker Trace Apt. 483, Brittanyside, CA 87603",(631)650-6202x7877,3587,daily
CUST16137,Joshua Williams,1983-09-14,Male,powersdonna@example.com,2023-10-31,2024-05-26,234.28,,1,4,"7678 Williams Ports, New Dianefurt, DE 49511",001-703-358-4650x9427,3942,Weekly
